User,Review,Rating,Date,Tahun,Sentiment,Aspek,ulasan_filtered
Pengguna Google,"Dapat notifikasi di Shopee berhasil mendapatkan saldo 120 ribu untuk rekening baru seabank namun sampai saat ini blm masuk dan cs menolak untuk membuatkan laporan tiket, rating akan diubah jika laporan saya sudah ditanggapi, cuma bisa balas pake template doang , di play store ini jg dibalas tapi tidak ditanggapi serius, tidak ada pembuatan laporan tiket sama sekali",1,2023-12-15 08:55:07,2023,Negatif,Kinerja/Performa,dapat notifikasi di shopee berhasil mendapatkan saldo ribu untuk rekening baru seabank namun sampai saat ini blm masuk dan cs menolak untuk membuatkan laporan tiket rating akan diubah jika laporan saya sudah ditanggapi cuma bisa balas pake template doang di play store ini jg dibalas tapi tidak ditanggapi serius tidak ada pembuatan laporan tiket sama sekali
Pengguna Google,"Awalnya si baik baik aja, cuma saya kurangin bintangnya karena saya ada kendala saat isi token PLN, saldo kepotong, token nya gak di kasih, tanya cs, suruh tunggu, tunggu, dan tunggu... Lama lama gak jelas...",2,2023-08-08 12:54:52,2023,Negatif,Lainnya,awalnya si baik baik aja cuma saya kurangin bintangnya karena saya ada kendala saat isi token pln saldo kefotong token nya gak di kasih tanya cs suruh tunggu tunggu dan tunggu lama lama gak jelas
Pengguna Google,"sangat bagus apalagi nabung dpt bunga, tapi sayangnya makin lama bunga makin kecil), dulu 7% sekarang jadi 4%. untuk keamanan jgn diragukan. admin ramah dan fast respon",4,2023-04-08 12:42:12,2023,Positif,Keamanan dan Privasi,sangat bagus apalagi nabung dpt bunga tapi sayangnya makin lama bunga makin kecil dulu sekarang jadi untuk keamanan jgn diragukan admin ramah dan cepat respon
Pengguna Google,"awal pakai nyaman banget tapi pas ngundang keluarga saya pake kode refereal gak dapet bonusnya, kok bisa gitu sih, jadi males mau ngundang keluarga sama temen yang lain.",1,2024-04-07 12:50:00,2024,Negatif,Keamanan dan Privasi,awal pakai nyaman banget tapi pas ngundang keluarga saya pake kode refereal gak dapet bonusnya kok bisa gitu sih jadi males mau ngundang keluarga sama temen yang lain
Pengguna Google,"Awal download Mei 2023,, Iseng-iseng isi saldo mulai Agustus 2023,, Dari dulu pengen banget punya ATM yg tiap bulannya tanpa potongan admin biar bisa nabung dikit-dikit,, Dan bisa untuk transfer semua atm dll,, Alhamdulillah ada seabank,, Praktis, mudah,selalu free biaya admin,, Setiap ada saldo di seabankselalu dapat bunga,, Bunganya tiap hari berjalan dan selalu update banget😍😍😍 Terima kasih sudah membantu hari-hariku sebagai pedangang online 😍😍🔥🔥",5,2024-03-15 03:31:34,2024,Positif,Kinerja/Performa,awal unduh mei isengiseng isi saldo mulai agustus dari dulu pengen banget punya atm yg tiap bulannya tanpa fotongan admin biar bisa nabung dikitdikit dan bisa untuk transfer semua atm dll alhamdulillah ada seabank praktis mudahselalu free biaya admin setiap ada saldo di seabankselalu dapat bunga bunganya tiap hari berjalan dan selalu diperbarui banget terima kasih sudah membantu harihariku sebagai pedangang online
Pengguna Google,"Kenapa akun saya tidak bisa di buka ?? Login sudah benar, Verifikasi wajah sudah, di minta menunggu kabar dri CS Seabank, sampai detik ini ga ada kepastian,,",3,2023-09-09 10:50:22,2023,Netral,Lainnya,kenapa akun saya tidak bisa di buka masuk sudah benar verifikasi wajah sudah di minta menunggu kabar dri cs seabank sampai detik ini ga ada kepastian
Pengguna Google,"Ini bank penipu. Wong saya registrasikan akun istri saya sendiri dg menggunakan kode referral dari saya, mereka bilang dlm chatnya tidak ada. Ini jelas menunjukkan penipuan yang direncanakan untuk memperbanyak nasabah dg dalih diberi bonus tetapi kenyataannya yang terjadi pada saya begitu. Dasar PENIPU. Busuk kalian semua.",1,2023-04-16 15:31:26,2023,Negatif,Keamanan dan Privasi,ini bank penipu wong saya registrasikan akun istri saya sendiri dg menggunakan kode referral dari saya mereka bilang dlm chatnya tidak ada ini jelas menunjukkan penipuan yang direncanakan untuk memperbanyak nasabah dg dalih diberi bonus tetapi kenyataannya yang terjadi pada saya begitu dasar penipu busuk kalian semua
Pengguna Google,enak nya menggunakan seabank tranfer gratis mudah dan cepat selain itu fitur jga lengkap semuanya ada di sini 😁👍 trimakasih seabank,4,2024-03-21 11:32:49,2024,Positif,Kinerja/Performa,enak nya menggunakan seabank tranfer gratis mudah dan cepat selain itu fitur jga lengkap semuanya ada di sini triterima kasih seabank
Pengguna Google,"Ngga rekomended buat saya, kerena banyak hal mulai dari bunga deposito yg rendah, harga topup produk digital yg mahal dll ketimbang apl sebelah.",1,2023-10-23 17:37:04,2023,Negatif,Fitur,ngga rekomended buat saya kerena banyak hal mulai dari bunga deposito yg rendah harga topup produk digital yg mahal dll ketimbang apl sebelah
Pengguna Google,"sejauh ini nyaman aja pakai seabank, TF nya gratis biaya admin, dapat bunga tabungan setiap hari. suka banget pokoknya kereeen 👍",5,2023-08-23 12:12:21,2023,Positif,Keamanan dan Privasi,sejauh ini nyaman aja pakai seabank tf nya gratis biaya admin dapat bunga tabungan setiap hari suka banget pokoknya kereen
Pengguna Google,Udah susah2 daftar. Ko bisa gagal. Gk kaya sebelum daftar sampai risih sm notifnya. Jangan sampai dataku di salah guna kn. Sbb ni apk mau saya uninstal saja lah,1,2023-11-20 09:05:36,2023,Negatif,Keamanan dan Privasi,udah susah daftar ko bisa gagal gk kaya sebelum daftar sampai risih sm notifnya jangan sampai dataku di salah guna kn sbb ni apk mau saya uninstal saja lah
Pengguna Google,"senang klo menggunakan seabank untuk belanja dan transfer tidak kena admin,,smoga aja seabank terus selalu tidak ada biaya adminnya buat kita transaksi biar kita selalu menggunakan seabank",5,2023-11-20 06:03:34,2023,Positif,Kinerja/Performa,senang klo menggunakan seabank untuk belanja dan transfer tidak kena adminsmoga aja seabank terus selalu tidak ada biaya adminnya buat kita transaksi biar kita selalu menggunakan seabank
Pengguna Google,"selain aplikasinya yang mudah digunakan,banyak juga keuntungan pake seabank,dari pendapatan bunga perhari dan juga tidak ada potongan admin untuk transfer ke semua bank",5,2023-11-27 04:24:31,2023,Positif,Kinerja/Performa,selain aplikasinya yang mudah digunakanbanyak juga keuntungan pake seabankdari pendapatan bunga perhari dan juga tidak ada fotongan admin untuk transfer ke semua bank
Pengguna Google,Sangat lelet kelamaan lodingnya. Coba bua aplikasi lain cepat lodingnya pas buka aplikasi ini sangat lelet .😔😔,3,2023-04-11 01:13:37,2023,Netral,Kinerja/Performa,sangat lelet kelamaan menunggu coba bua aplikasi lain cepat menunggu pas buka aplikasi ini sangat lelet
Pengguna Google,"Kecewa banget ,saldo saya ga bisa d tarik,tlp cs berulang kali ga ada solusi,dateng ke kantor suruh TLP cs..aplikasi minta verivikasi wajah berulang kali..plis kembalikan saldo saya..",1,2023-03-04 16:04:19,2023,Negatif,Lainnya,kecewa banget saldo saya ga bisa d tariktlp cs berulang kali ga ada solusidateng ke kantor suruh tlp cs aplikasi minta verivikasi wajah berulang kali plis kembalikan saldo saya
Pengguna Google,"Baru pertama kali nyoba, tapi ueeeenaaakk tenan poooolll.. cakep cakep 👏👏👏 kalau boleh, untuk bunga hariannya dikasih opsi dong min mau diambil atau engga nya, biar ta kasih 1000 bintang nanti hehe",5,2024-03-22 22:34:45,2024,Positif,Lainnya,baru pertama kali nyoba tapi ueenaakk tenan pooll cakep cakep kalau boleh untuk bunga hariannya dikasih opsi dong min mau diambil atau engga nya biar ta kasih bintang nanti hehe
Pengguna Google,"akun saya di blokir sementara kira² sampe kapan ya,padahal cuma salah password nya sampe di blokir terus saya tlpn csnya ktanya harus yg bersangkutan untuk membukanya padahal saya yg bersangkutan walaupun itu akun ibu saya tapi saya yg urus",2,2023-09-13 05:35:01,2023,Negatif,Fitur,akun saya di blokir sementara kira sampe kapan yapadahal cuma salah password nya sampe di blokir terus saya tlpn csnya ktanya harus yg bersangkutan untuk membukanya padahal saya yg bersangkutan walaupun itu akun ibu saya tapi saya yg urus
Pengguna Google,"App yg sangat membantu 🥰🤗 Walaupun awalnya ragu, gagal terus, dan akhirnya bisa diarahin terus sama cs seabank nya, sampe2 ditelpon diarahin hingga akhirnya sampai bisa app seabank nya dibuka. The best👍👍👍 App yg sangat2 membantu👍👍👍",5,2023-10-19 08:08:45,2023,Positif,Kinerja/Performa,app yg sangat membantu walaupun awalnya ragu gagal terus dan akhirnya bisa diarahin terus sama cs seabank nya sampe ditelpon diarahin hingga akhirnya sampai bisa app seabank nya dibuka terbaik app yg sangat membantu
Pengguna Google,"Sistem pelayanannya Sangat mengecewakan. Pembayaran QRIS tgl 15 Desember ga msk, udah laporan srh nunggu 1r hari. tp uang ga refund jg smp tgl 4 Januari. VANGKEEE",1,2024-01-04 16:03:00,2024,Negatif,Fitur,sistem pelayanannya sangat mengecewakan pembayaran qris tgl desember ga msk udah laporan srh nunggu r hari tp uang ga pengembalian dana jg smp tgl januari vangkee
Pengguna Google,"Aplikasi gak jelas, transfer uang ke dana saldo berkurang tapi uang gak masuk, chatt ke CS nya katanya kendala nunggu 7hari, lama bgtt",1,2023-02-01 04:28:06,2023,Negatif,Fitur,aplikasi gak jelas transfer uang ke dana saldo berkurang tapi uang gak masuk chatt ke cs nya katanya kendala nunggu hari lama bgtt
Pengguna Google,Parah bangettt... Layanan sea bank.. Tidak bisa log in aja hrs nunggu 5 hari... Setelah 5 hari masih aja tidak ada progres...dan suruh nunggu 5 hari lagii.. Bad.. Bad... Bad...,1,2023-03-30 05:50:07,2023,Negatif,Kinerja/Performa,parah bangett layanan sea bank tidak bisa masuk aja hrs nunggu hari setelah hari masih aja tidak ada progres dan suruh nunggu hari lagii bad bad bad
Pengguna Google,Akun ke blokir sudh tlpon cs seabank gak gercep. Pertanyaan berulang dan sampai sekarang gak bsa log in. Kalah sama app dana yg worth it. Ribettt muter muter pertanyaannya. Dan gak ada tindak lanjut..,1,2023-04-12 12:09:58,2023,Negatif,Lainnya,akun ke blokir sudh tlpon cs seabank gak cepat pertanyaan berulang dan sampai sekarang gak bsa masuk kalah sama app dana yg worth it sulit muter muter pertanyaannya dan gak ada tindak lanjut
Pengguna Google,Membaca semua ulasan kok jadi ngeri ya hehe Agak menakutkan haduh... padahal saldo ada lumayan...o iya kenapa sekarang ada potongan pajak bunga juga..,3,2024-01-26 03:20:33,2024,Netral,Lainnya,membaca semua ulasan kok jadi ngeri ya hehe agak menakutkan haduh padahal saldo ada lumayan o iya kenapa sekarang ada fotongan pajak bunga juga
Pengguna Google,"Ubah pin sulit, suruh masukkan angka untuk pin setelah di masukkan bilange pin tidak terlalu kuat maksudnya apa coba...kan pilihannya hanya angka saja...hadeeeh",1,2023-10-30 04:21:33,2023,Negatif,Kinerja/Performa,ubah pin sulit suruh masukkan angka untuk pin setelah di masukkan bilange pin tidak terlalu kuat maksudnya apa coba kan pilihannya hanya angka saja hadeeh
Pengguna Google,tidak bisa di install di HP Huawei,4,2024-08-03 00:53:40,2024,Positif,Lainnya,tidak bisa di pasang di hp huawei
Pengguna Google,Bank terburuk yg pernah saya gunakan. Perkara ganti perangkat verifikasi butuh waktu 3 hari. Dimana perbankan berlomba-lomba untuk proses verifikasi dengan cepat dan mobile. Ini malah seperti hidup di zaman Batu. Lantas dana saya selama 3 hari tidak bisa digunakan. Sungguh sangat merugikan nasabah padahal sudah hubungi langsung customer service dengan puluhan pertanyaan kemudian lanjut verifikasi wajah. Tetap harus menunggu 3 hari. Sangat tidak direkomendasikan bagi orang modern yg serba online,1,2024-01-20 16:32:31,2024,Negatif,Keamanan dan Privasi,bank terburuk yg pernah saya gunakan perkara ganti perangkat verifikasi butuh waktu hari dimana perbankan berlombalomba untuk proses verifikasi dengan cepat dan mobile ini malah seperti hidup di zaman batu lantas dana saya selama hari tidak bisa digunakan sungguh sangat merugikan nasabah padahal sudah hubungi langsung layanan pelanggan dengan puluhan pertanyaan kemudian lanjut verifikasi wajah tetap harus menunggu hari sangat tidak direkomendasikan bagi orang modern yg serba online
Pengguna Google,"Aplikasi yang sangat bagus,mudah dan gampang sekali di gunakan untuk transaksi perbankan sehari-hari. Semoga apk ini lebih bagus lagi kedepannya,dan bisa memenuhi kebutuhan transaksi perbankan untuk semua orang.",5,2024-04-04 20:42:04,2024,Positif,Kinerja/Performa,aplikasi yang sangat bagusmudah dan mudah sekali di gunakan untuk transaksi perbankan seharihari semoga apk ini lebih bagus lagi kedepannyadan bisa memenuhi kebutuhan transaksi perbankan untuk semua orang
Pengguna Google,"Sudah selesai download lalu install, eh gagal. Download dan install lagi juga gagal. Alasan tidak diketahui. . Edit: sekarang sudah bisa. Saya rasa aman nabung di SeaBank. Hanya saja saya kecewa kenapa harus dapat bunga, kenapa tidak ada fitur untuk menolak bunga (contoh: seperti fitur Shopee Barokah). Mohon ini bisa menjadi masukan bagi SeaBank.",5,2023-03-27 04:58:08,2023,Positif,Keamanan dan Privasi,sudah selesai unduh lalu pasang eh gagal unduh dan pasang lagi juga gagal alasan tidak diketahui edit sekarang sudah bisa saya rasa aman nabung di seabank hanya saja saya kecewa kenapa harus dapat bunga kenapa tidak ada fitur untuk menolak bunga contoh seperti fitur shopee barokah mohon ini bisa menjadi masukan bagi seabank
Pengguna Google,"Apknya sangat bagus baru 4 hari saya pakai udah saya kasih bintang 5 sangat bagus,, klok bisa masalah undang teman di tambah lagi biar banyak yg minat👍👍",5,2023-06-01 13:11:28,2023,Positif,Kinerja/Performa,apknya sangat bagus baru hari saya pakai udah saya kasih bintang sangat bagus klok bisa masalah undang teman di tambah lagi biar banyak yg minat
Pengguna Google,Awalnya suka banget pake seabank tapi kok bisa akun saya tiba2 di blokir padahal saya tidak pernah merasa salah kata sandi atau apa dan sampe sekarang proses pembukaan blokir akun saya tidak di proses2 padahal sudah berapa kali hubungi customer servis apakah pihak seabank ada niat gk buat membantu customernya padahal saya perlu sekali sama akun saya,1,2023-10-16 22:14:29,2023,Negatif,Lainnya,awalnya suka banget pake seabank tapi kok bisa akun saya tiba di blokir padahal saya tidak pernah merasa salah kata sandi atau apa dan sampe sekarang proses pembukaan blokir akun saya tidak di proses padahal sudah berapa kali hubungi customer servis apakah pihak seabank ada niat gk buat membantu customernya padahal saya perlu sekali sama akun saya
Pengguna Google,"Bagus banget aplikasinya baru sekarang saya nemu tempat nabung yang keren Terimakasih seabank, semoga sukses terus Dan semoga kedepannya bisa bikin kartu ATM nya sekalian hhe",5,2023-04-11 01:16:31,2023,Positif,Lainnya,bagus banget aplikasinya baru sekarang saya nemu tempat nabung yang keren teriterima kasih seabank semoga sukses terus dan semoga kedepannya bisa bikin kartu atm nya sekalian hhe
Pengguna Google,"Apk gk jelas, Login gk bisa malah di suruh verifikasi wajah dan hubungi pihak seabank, tpi tetep gak bisa masuk pdhal udah verifikasi wajah dan hubungi seabank,",1,2023-08-12 05:30:40,2023,Negatif,Keamanan dan Privasi,apk gk jelas masuk gk bisa malah di suruh verifikasi wajah dan hubungi pihak seabank tpi tetap gak bisa masuk pdhal udah verifikasi wajah dan hubungi seabank
Pengguna Google,Aplikasi Bank ini bagus bagi saya semua transaksi lancar dan aman tanpa biaya administrasi dll. Semoga kedepannya aplikasinya aman.,4,2023-06-04 23:43:33,2023,Positif,Keamanan dan Privasi,aplikasi bank ini bagus bagi saya semua transaksi lancar dan aman tanpa biaya administrasi dll semoga kedepannya aplikasinya aman
Pengguna Google,"Tolong pertahankan kuota 100x gratis biaya tranfer dan bebas biaya admin mu wahai seabank, walaupun gak bisa tarik tunai gapapa, masih bisa diakalin pake bank sebelah Semua sistem sudah ok Makasi seabank",5,2023-07-06 10:36:28,2023,Positif,Fitur,tolong pertahankan kuota gratis biaya tranfer dan bebas biaya admin mu wahai seabank walaupun gak bisa tarik tunai gapapa masih bisa diakalin pake bank sebelah semua sistem sudah ok makasi seabank
Pengguna Google,top tingkatkan lagi ya jangan sampai kalah sama aplikasi yang lain semoga bermanfaat buat semua pengguna kalau bisa untuk transfer tidak ada batas limit di hilangkan 😊☺️,5,2024-02-12 02:29:36,2024,Positif,Kinerja/Performa,top tingkatkan lagi ya jangan sampai kalah sama aplikasi yang lain semoga bermanfaat buat semua pengguna kalau bisa untuk transfer tidak ada batas limit di hilangkan
Pengguna Google,"sudah 5x lebih nyoba download gbsa""juga tolong diperbaikin, sudah bnyk aplikasi saya hapus masih tetap gabisa aneh.",1,2023-04-03 12:56:21,2023,Negatif,Lainnya,sudah lebih nyoba unduh gbsa juga tolong diperbaikin sudah bnyk aplikasi saya hapus masih tetap tidak bisa aneh
Pengguna Google,Sea bank bener bener buruk dari pelayanan apapun saya sudah 3 hari nunggu uang 6jt saya kembali karna hilang di seabank padahal saya tidak melakukan transaksi dan di riwayat transaksi juga tidak ada jejak uang tsb kemana sudah komplain tapi sampai saat ini pun uang saya belum kembali buat kalian hati hati kalau simpan uang di sea bank waspada yaaa karna bener bner buruk dan tidak aman untuk menyimpan uang banyak banyak,1,2024-01-08 05:09:18,2024,Negatif,Keamanan dan Privasi,sea bank bener bener buruk dari pelayanan apapun saya sudah hari nunggu uang jt saya kembali karna hilang di seabank padahal saya tidak melakukan transaksi dan di riwayat transaksi juga tidak ada jejak uang tsb kemana sudah komplain tapi sampai saat ini pun uang saya belum kembali buat kalian hati hati kalau simpan uang di sea bank waspada yaa karna bener bner buruk dan tidak aman untuk menyimpan uang banyak banyak
Pengguna Google,"awalnya membingungkan karena takut salah masuk aplikasi palsu karena dari shopee kok langsung dialihkan ke SeaBank,...sementara saya kasih bintang 4 dulu,...karena masih belum tau perkembangan berikut nya dan masih ragu tadi, nomor VA nya kok sama dengan nomor Hp saya yg lama yg pernah hilang,..tks",4,2023-02-22 05:59:12,2023,Positif,Fitur,awalnya membingungkan karena takut salah masuk aplikasi palsu karena dari shopee kok langsung dialihkan ke seabank sementara saya kasih bintang dulu karena masih belum tau perkembangan berikut nya dan masih ragu tadi nomor va nya kok sama dengan nomor hp saya yg lama yg pernah hilang tks
Pengguna Google,"Transfer ke DANA 300rb eh dinyatakn gagal, saldo sudah terpotong dan tidak ada di riwayat transaksi. Coba menghubungi CS tidak tersambung. Waduh gimana nih? kembalikan saldo saya !!!",1,2023-09-15 17:47:11,2023,Negatif,Kinerja/Performa,transfer ke dana rb eh dinyatakn gagal saldo sudah terfotong dan tidak ada di riwayat transaksi coba menghubungi cs tidak tersambung waduh gimana nih kembalikan saldo saya
Pengguna Google,"Aplikasi penipu. Udh banyak korban tanpa kepastian. Saldo tidak bisa diambil karena tidak bisa login... Tolong segera diperbaiki, atau biarlah Tuhan yang membalas atas penipuan ini!",1,2023-12-10 04:05:59,2023,Negatif,Keamanan dan Privasi,aplikasi penipu udh banyak korban tanpa kepastian saldo tidak bisa diambil karena tidak bisa masuk tolong segera diperbaiki atau biarlah tuhan yang membalas atas penipuan ini
Pengguna Google,"Saya kasih bintang 5 , jika seabank dapat memberi kepercayaan pada nasabahnya untuk bisa mendapatkan spaylater atau limit pinjaman saldo kepada nasabah setianya terutama nasabah lama yg sering transaksi menggunakan aplikasi seabank ini",4,2024-02-22 19:18:00,2024,Positif,Keamanan dan Privasi,saya kasih bintang jika seabank dapat memberi kepercayaan pada nasabahnya untuk bisa mendapatkan spaylater atau limit pinjaman saldo kepada nasabah setianya terutama nasabah lama yg sering transaksi menggunakan aplikasi seabank ini
Pengguna Google,Semakin lama layanannya gak lengkap Tau tau layanan top up e walet ke dana hilang..besok update apa lagi yg hilang..parah,2,2023-12-16 14:57:04,2023,Negatif,Kinerja/Performa,semakin lama layanannya gak lengkap tau tau layanan top up e walet ke dana hilang besok diperbarui apa lagi yg hilang parah
Pengguna Google,"Awal dulu 7% bunga, lama-lama makin turun skrng sudah menyentuh di angka 3 % lebih, jadi nga semangat pake app ini lagi",2,2023-11-27 00:42:01,2023,Negatif,Kinerja/Performa,awal dulu bunga lamalama makin turun skrng sudah menyentuh di angka lebih jadi nga semangat pake app ini lagi
Pengguna Google,Aplikasi gk guna mau daftar udh nlfn sampai habis pulsa 10 rb cs bolak balik matiin tlfn....... Lebih rumit dan boros pulsa dr pada daftar bca,1,2023-12-15 02:38:07,2023,Negatif,Lainnya,aplikasi gk guna mau daftar udh nlfn sampai habis pulsa rb cs bolak balik matiin tlfn lebih rumit dan boros pulsa dr pada daftar bca
Pengguna Google,"Sangat membantu saya menerima dan mengirim uang dengan cepat dan mudah,tapi sekarang sering sekali terkendala pemeliharaan sistem dan itu sering sekali jadi sangat merugikan saya",3,2024-04-02 08:15:52,2024,Netral,Kinerja/Performa,sangat membantu saya menerima dan mengirim uang dengan cepat dan mudahtapi sekarang sering sekali terkendala pemeliharaan sistem dan itu sering sekali jadi sangat merugikan saya
Pengguna Google,"Akun saya diblokir dan tidak dapat di akses padahal saya melakukan transaksi seperti biasa, karena pemblokiran ini saya jadi tidak bisa transaksi dan pekerjaan saya terhambat terus uang saya yang ada di seabank juga tidak tau bagaimana jadinya, tolong segera di urus akun saya!!!!!",1,2023-08-19 15:58:13,2023,Negatif,Keamanan dan Privasi,akun saya diblokir dan tidak dapat di akses padahal saya melakukan transaksi seperti biasa karena pemblokiran ini saya jadi tidak bisa transaksi dan pekerjaan saya terhambat terus uang saya yang ada di seabank juga tidak tau bagaimana jadinya tolong segera di urus akun saya
Pengguna Google,Akun gw sendiri di blockir cuman salah pin doang pas mau ganti pin harus harus verifikasi wajah terus nelepon pulsa 10K ga cukup terus CS nya malah ngeribetin pertanyaan nya mana ada saldonya lagi👎👎,1,2024-02-02 16:16:03,2024,Negatif,Keamanan dan Privasi,akun gw sendiri di blockir cuman salah pin doang pas mau ganti pin harus harus verifikasi wajah terus nelepon pulsa k ga cukup terus cs nya malah ngeribetin pertanyaan nya mana ada saldonya lagi
Pengguna Google,"Alhamdulillah kog saya lancar terus ya pakai seabank gk kayak komen2 yg lain.. TF ratusan juta jg aman.. TF enak unlimited, jg gk ada biaya admin bulanan, gratis antar bank.. kerem pokok.. satu aja yg kurang.. Gak ada ATM fisik kyk Bank Jago punya Gopay",5,2023-02-27 21:57:24,2023,Positif,Keamanan dan Privasi,alhamdulillah kog saya lancar terus ya pakai seabank gk kayak komen yg lain tf ratusan juta jg aman tf enak unlimited jg gk ada biaya admin bulanan gratis antar bank kerem pokok satu aja yg kurang gak ada atm fisik kyk bank jago punya gopay
Pengguna Google,Promo buka rekening dan menabung mendapat 110rb bonus itu hoaks cuma iming2 buat menarik nasabah saja guys.. harapan nya kedepan tidak perlu membuat promo fiktiv lagi thanks,1,2023-02-12 06:05:12,2023,Negatif,Kinerja/Performa,promo buka rekening dan menabung mendapat rb bonus itu hoaks cuma iming buat menarik nasabah saja guys harapan nya kedepan tidak perlu membuat promo fiktiv lagi thanks
Pengguna Google,"Akun baru daftar udah diblokir. Mana ada saldonya lagi. Telepon CS udah berkali tapi obrolan gak pernah tuntas suka putus ditengah jalan. Mohon buka lagi akun saya, min. :((",1,2023-12-01 15:04:25,2023,Negatif,Kinerja/Performa,akun baru daftar udah diblokir mana ada saldonya lagi telepon cs udah berkali tapi obrolan gak pernah tuntas suka putus ditengah jalan mohon buka lagi akun saya min
Pengguna Google,"live chat tidak menyelesaikan masalah, cuma ngulang jawaban n tidak menelaah masalah",1,2024-05-27 21:51:05,2024,Negatif,Lainnya,live chat tidak menyelesaikan masalah cuma ngulang jawaban n tidak menelaah masalah
Pengguna Google,"@seabank.id 2 hari yg lalu saya isi saldo seabank saya dari BNI sebesar 150.000 terlihat status transaksi berhasil dan masuk ke mutasi seabank namun saldo saya tidak berubah sama sekali tetep 0 padahal mutasi di seabank nya ada loh kalau baru saja menerima transfer dari bank BNI namun saldo tidak di kreditkan di akun seabank saya , saya coba chatt live katanya akan di hubungi tim kontolnya itu sampai detik ini tidak ada tim kontolnya itu menelpon saya , dan terjadi lagi hari ini sekitar jam 10 m",1,2023-02-19 18:53:54,2023,Negatif,Kinerja/Performa,hari yg lalu saya isi saldo seabank saya dari bni sebesar terlihat status transaksi berhasil dan masuk ke mutasi seabank namun saldo saya tidak berubah sama sekali tetap padahal mutasi di seabank nya ada loh kalau baru saja menerima transfer dari bank bni namun saldo tidak di kreditkan di akun seabank saya saya coba chatt live katanya akan di hubungi tim kontolnya itu sampai detik ini tidak ada tim kontolnya itu menelpon saya dan terjadi lagi hari ini sekitar jam m
Pengguna Google,"Bintang 1,, login terlalu rumit. Lupa password dan pin aja, harus verifikasi wajah segala, nelpon customer servis nya harus bayar. Semoga bangkrut kedepan nya. Terlalu rumit..!!! Membuat pusing pengguna.",1,2023-06-28 04:05:09,2023,Negatif,Keamanan dan Privasi,bintang masuk terlalu rumit lupa password dan pin aja harus verifikasi wajah segala nelpon customer servis nya harus bayar semoga bangkrut kedepan nya terlalu rumit membuat pusing pengguna
Pengguna Google,"ternyata everything mnjdi mudah sangat semenjak punya seabank utk saat ini saya masih suka dan sngt puas menggunakan seabank, bisa menabung dan dapat bunga tiap harinya cm di seabank like it so much...",5,2024-02-12 01:27:41,2024,Positif,Kinerja/Performa,ternyata everything mnjdi mudah sangat semenjak punya seabank utk saat ini saya masih suka dan sngt puas menggunakan seabank bisa menabung dan dapat bunga tiap harinya cm di seabank like it so much
Pengguna Google,"mana fitur topup nya gak ada. tiru lah bank lain bisa topup gratis pakai bank bca, bri, bni, dll kalo masalah tranfer gratis ewalet dan antar bank yg yg lain juga sama gratis bos tanpa batas. ini seabank ko gk ada fitur topup virual account",1,2023-05-28 20:15:04,2023,Negatif,Fitur,mana fitur topup nya gak ada tiru lah bank lain bisa topup gratis pakai bank bca bri bni dll kalo masalah tranfer gratis ewalet dan antar bank yg yg lain juga sama gratis bos tanpa batas ini seabank ko gk ada fitur topup virual account
Pengguna Google,"Ga jelas, padahal no yg terdaftar sama dengan yg dishopee. Tapi bisa nyangkut ke no shopee yg lain dan ga bisa diubah malah...",1,2023-07-16 08:25:53,2023,Negatif,Fitur,ga jelas padahal no yg terdaftar sama dengan yg dishopee tapi bisa nyangkut ke no shopee yg lain dan ga bisa diubah malah
Pengguna Google,"Ini seabank knp ya,. Mau login aja susah amat,. Kok ada ya aplikasi model begini,. Kesep bngt mau checkout ga bisa² gara ni bank",1,2024-03-20 09:40:30,2024,Negatif,Lainnya,ini seabank knp ya mau masuk aja susah amat kok ada ya aplikasi model begini kesep bngt mau checkout ga bisa gara ni bank
Pengguna Google,"Susah bayar belanja shopee pakai seabank, lama banget loadingnya, ujung2 nya gagal. Sejak pakai seabank kalau bayar pakai bank lain udah g dapat gratis ongkir lagi😭",3,2023-11-20 08:49:43,2023,Netral,Kinerja/Performa,susah bayar belanja shopee pakai seabank lama banget memuatnya ujung nya gagal sejak pakai seabank kalau bayar pakai bank lain udah g dapat gratis ongkir lagi
Pengguna Google,Sejauh ini aplikasi Seabank tidak ada terkendala. Login mudah dan selalu menggunakan otoritas untuk segala transaksi. Semoga kedepannya tidak berubah dan semakin banyak promosinya,5,2023-11-04 19:10:39,2023,Positif,Kinerja/Performa,sejauh ini aplikasi seabank tidak ada terkendala masuk mudah dan selalu menggunakan otoritas untuk segala transaksi semoga kedepannya tidak berubah dan semakin banyak promosinya
Pengguna Google,"Efisiensi waktu, proses buka rekening only 3 menit kurang, Panjang umur hal-hal Baik, berkah tuk kita semuanya. Aamiin Terimakasih salam",5,2023-05-11 12:19:35,2023,Positif,Lainnya,efisiensi waktu proses buka rekening only menit kurang panjang umur halhal baik berkah tuk kita semuanya aamiin teriterima kasih salam
