User,Review,Rating,Date,Tahun
masdian subakti,"Kenapa ini tidak bisa login, sdah di unistall jga ttap gak bisa login",1,2024-03-26 11:57:53,2024
l4ur4k98,"Dari awal pakai sudah jatuh cinta krn ""admin gratis"", jd dpt kemudahan dlm hal transfer sana sini, dengan durasi cepat.., sekarang tambah cinta krn sdh bs transaksi dengn qris, makin mantulll dech.. sukses terus seabank..",5,2023-01-28 14:01:57,2023
Siti Khodijah,Saya sangat kecewa sama see bank pelayanan nya lambat buka blokiran sementara aja harus nunggu 4hr sementara saya udah verifikasi wajah dan telpon cs kerain sehari aja cuman buka blokiran sementara nya masalahnya di aplikasi dana juga sehari aja beres dan d bank² yang lain juga sehari beres gak nunggu berhari²,1,2023-05-10 05:49:39,2023
Muhammad Ali (Ali),saya sudah menghubungi customer service namun tidak ada penyelesaian.. buang buang pulsa.. masalah tidak terselesaikan,1,2024-02-27 06:30:19,2024
Silvia andriani,Tiap dah selesai download langsung error aplikasi tak bisa terinstal,2,2023-09-15 14:08:03,2023
Engga Saputra,"saya sudah kirim mail ke Cs dari lama tpi g ada balasan,bahwa no saya itu hilang dan disuruh verikasi lewat no yg hilang g ada opsi lain,padahal password sama pin saya tau cuman mau ganti no aja gimana ni pihak seabank?",1,2023-01-20 12:01:55,2023
Risma Wati,sangat membantu dlm masalah keuangan apalagi tanpa biaya tanapa transfer. semoga kantor cabang semakin banyak agar pengguna dpt membuka rekening dengan mudah,5,2024-03-16 21:33:23,2024
Syafril85 Irell,"Untung saya tidak JD download..katanya daftar dapat 100,000.logikanya ..jumlah penduduk Indonesia ada sekitar 200jt jiwa lebih x kan 100,000 per orang nya..!! Berapa kerugian pihak seabank..apakah mungkin uang 100,000 di bagi cuma2..?",1,2023-02-03 04:26:16,2023
Selamat Riadi,seabank mantap banget pokok nya saya gak bisa ngomong saya yang merasakan gratis ke e-walet dan gratis 100kali bank lain tiap hari salam sukses,5,2024-03-26 22:40:50,2024
Dewi Susilawati,"mau pembayaran sea bank gabisa , harus login pake ktp , sudah pake ktp tetap gabisa",1,2024-02-25 12:05:12,2024
Realidya,awalnya baik²saja tapi kok makin kesini jadi gabisa login selalu log out,3,2024-03-27 08:36:25,2024
Janti Rumpuin,"Hadeeuh gimana ini transaksi antar bank aku ga masuk dananya padahal saldo langsung kepotong, disuruh nunggu 7 hari investigasinya..lah emang uangnya ga perlu apa ya.. dikira gampang cari duit??",1,2024-04-01 08:12:17,2024
Manok Manok,"Saya hilang no HP aja tidak bisa bil lagi aku saya, tidak kompeten, masak udah 2024 blm ada sensor wajah kayak aplikasi dana",1,2024-03-21 18:22:52,2024
Al aliy bin za Bin abu ali,"Parah kecewa banget sama seabank saldo main potong aja tanpa konfirmasi ke nasabah dulu, di komplin baru di konfirmasi dan penyesuaian, merasa punya dompet di obok obok aja .",1,2024-03-26 04:14:20,2024
Ara Ara,sebenarnya sangat membantu bagi orang yang gak punya no rekening. tapi aplikasinya sangat lelet,4,2024-02-27 11:39:40,2024
Dede Suryana,sangat membantu,1,2024-10-04 03:39:18,2024
Khasbunah Pbg,Payah ini punya saya kok g bisa di buka aplikasi y padahal msh bnyk uang saya yg tersimpan di seabank...costemer servis y jg g respek,4,2024-03-20 01:12:14,2024
BMS Chintia Dary,"hedehhh sangat mengecewakan, silahkan pake sea bank kalo kalian pengen uang kalian nyangkut mulu tiap transfer antar bank, pas lapor CS malah suruh nunggu 2 hari gitu aja terus sampe kuda bisa terbang !!!",1,2024-03-03 17:07:04,2024
Wahyu Efendi,saya mohon untuk tidak menggunakan verifikasi wajah pada saat melakukan transfer.. karena memalukan jika dilakukan di tempat umum. dikira sedang pinjol.,3,2024-03-17 21:28:07,2024
Jeje Jelita,"Seabank adalah bank ter kece sedunia,dengan memudahkan kita untuk menabung dan tanpa ada biaya bunga apapun selamanya,serta event undangan yg dapat menguntungkan kita untuk mencari uang tambahan,semoga slalu di beri kelancaran untuk seabank dan sukses selama lamanya ,",5,2023-10-30 09:48:34,2023
Sabar Udin,buat yang suka belanja di shopee cocok banget pakai aplikasi ini. krna bebas biaya penanganan. terima kasih.,4,2024-03-31 09:56:18,2024
Ahmat Soleh,baik sangat membantu dan pastinya mempermudah pembayaran belanja,4,2024-02-25 01:14:18,2024
Dedeh Bahari,"tolong dong dari pihak seabank nya kok akun saya blom di buka blokiran nya udh di konfirmasi lewat chat dan lewat tlf call center nya data data sudah di verifikasi kok belom selesai , tapi kok masih ke blokir akun saya tolong kerja sama nya , di IG seabank juga sudah saya chat. tapi ngga di respond",1,2023-09-11 03:29:26,2023
jendry Kremilo,"Mending jangan download ni aplikasi sumpah, saldo aku 12 juta raib, nanya bolak balik cs, jawabannya hanya ""mohon maaf atas ketidaknyamanan anda"". Uang segede itu penyelesaiannya cuman minta maaf. Sumpah nyesel banget pake ni apk. Saran aku buat yg udah pake mending hapus dah. Udah bangkrut ni apk",1,2024-03-22 04:42:14,2024
riki gope channel,enak banget gak ada bayar admin kalau tf ke beda bank,4,2024-06-20 09:35:57,2024
Indahh Channel,"Nyesel Banget buat akun seabank sudah berapa kali verifikasi wajah Tapi Akun tetap di blokir sedang Dana masih ada di akun seabank, setelah diverifikasi melalui Cs Seabank malah disebut akun blm terdaftar. Setelah dicoba"" Lagi daftar pakai akun lain tetap Tidak bisa akun seabank anda diblokir untuk sementara pdhal bru mau daftar loh? Berarti ini apk penipuan",2,2023-10-27 15:56:44,2023
J Project Official,"sangatt baguss sekali saya suka gratis top up ewallet nya bener² mantap, cuman sayang banget top up gopay kadang ilang ilangan",5,2024-02-27 10:25:13,2024
Rizky Racun71,tolong adain top up lewat indomaret alfa dong susah mau isi saldo harus ke shope dulu ribet sumpah pdhal seabnk enak aplikasi nya biar lenih mudah transaski,3,2024-02-22 15:41:21,2024
Moon Nira,aplikasi nya user friendly..semoga fitur2 lainnya bisa lebih dikembangkan lagi.,4,2024-04-07 04:30:50,2024
Renaldy Andikafinanda,Kenapa kalau mau login kode verifikasi tidak dikirim padahal sudah pencet kirim ulang,3,2024-02-24 06:15:51,2024
Devina Ganda Wijaya,"Jangan tergiur sama bunga besar, ga main aplikasi ini! Asal ngeblokir tabungan saja, tabungan saya ga bisa dibuka disuru nunggu 3 hari, tapi ga diinfo kalo sabtu/minggu tidak terhitung!!ga usa taruh dana disini, mending di bank2 yg jelas saja!!!!!!!",1,2023-12-10 17:31:41,2023
Ulfiami Putri Official,Kenapa saya gak bisa login Terus gak bisa masuk padahal baru masukin saldo. Sedih rasanya,1,2024-03-26 11:33:07,2024
Abdullah Musa,Aplikasi udah bagus cuman minusnya gk ada kartu fisik yg bisa tarik tunai di atm,4,2024-03-09 12:43:00,2024
Cindy Natalia,"Hmm akun dah keblok hub cs butuh banyak pulsa. Cs bertele"" Tolong belajar dari cs bank BCA dll dong Cukup info kendala. Kita dah info semuanya langsung dikerjakan hari itu juga selesai. Ini malah bertele"" Dan bikin banyak pulsa gua yang habis. Malah duitnya masih ada disana. Tanggung jawab dong balikin duit gua jangan mempersulit !!!",1,2023-09-10 12:20:41,2023
Annisa. F.P,"Emg sangat memudahkan sekali sih pke aplikasi ini, di tambah lgi slalu bebas dari biaya admin. Emg the best sangat",5,2024-02-22 11:27:07,2024
Robby Zikin,"Tambahin fitur untuk taruk tunainya, biar enak gak perlu tf ke bank yang lain, mungkin tariknya bisa ke mini market",5,2024-03-02 03:35:32,2024
Muji Samudra,"Belum menggunakan tp ,sudah byk ribet & serba mahal, susah untuk berbisnis Komplain ribet TDK di apl Jadi ragu MW gunakan Sudah rumit daftar, dlm masih rumit",2,2024-03-06 05:16:39,2024
Nadia Salsabilla,"buat pemula yg ribet nyimpen uang di dompet tp kepenuhan dan mau bikin bank tp takut kepotong perbulan, pake ini aja, bukan dipotong tp setiap harinya dpt bunga duit 30-50perak klo dikali sebulan lumayan dehhh",5,2023-04-25 15:51:25,2023
Putri Monita,Saldo saya hilang 121.000 tapi respon csnya lam sekali udah lebih 7hari gak ada kabar saldo saya hilang kemana. Buat kalian mending hati² ya kalau topup qrs gangguan pasti saldo kalian hilang . Udah kapok gak lagi deh pake seabank kalo gini,1,2023-06-20 00:35:07,2023
Hadi Purwanto,"Baru saja kukasih bintang 5, ternyata pagi ini Beranda Aplikasi tidak bisa di akses ( nge-blank), jadi kuturunin bintang",3,2024-03-06 21:35:46,2024
Azi Asti97,"Maaf saya kurang nyaman.. Dari semalam saya nge tf ka bri blm juga masuk nominap gk kecil 700 ribu ruipah tolong dong saya cari uang segitu susah gk kaya orang"" banyak uang.. Mau nlpon gk ada buat beli pulsa .. Nge wa ke custamer seabank nya blm ada jawaban dari semalam.. Saya cari uang segitu susah",1,2023-08-24 01:15:01,2023
Nani R. Majalengka,"bikin kapok nyimpen dana di sini,akun saya keblokir meskipun udah konfirmasi CS tp ttp aja gk bisa d buka2 smpe aku hbis pulsa banyak msh ttp blm bisa d buka.ribet bgt g ada kntor cabangnya.",3,2023-04-18 13:04:20,2023
Muhamad Tohir,"mantap ..cuma agak ga suka karena bank jago tidak ada saldo minimal .di seabank tidak semua uang bisa di transfer hrs sisakan 10ribu ,hemmmm",5,2024-03-31 14:18:12,2024
yulida yulida,membantu sekali dalam setiap transaksi apalagi ada 100× gratis tanpa biaya admin dalam setiap transaksi ok banget makasih sea bank 👍👍,5,2024-03-15 08:34:20,2024
official H2C,Apk gajelas tiba tiba ga bisa login udh diisiin saldo tolong dong gmn apalagi uang saya lumayan gede,1,2024-03-26 11:42:05,2024
Feni Kania,"Ini gimna seabank kaga bisa dibuka, mana ada saldonya lagi. Chat CS gaada solusi, telpon juga gaada solusi, DM ig pun sudah ditanyain data data aja engga. Gimana ini kerjanya admin tuh apa. Buruk bgt",1,2024-01-08 05:52:57,2024
Finat Ru,perbaikan sistem lama bgt. ga bisa terima kode OTP gmn ga bisa login lah,1,2024-03-03 20:26:35,2024
bican naomi,"Bagus keamanannya cuman makin sini makin ribet mau login aja hrus verif muka, mau transaksi verif muka, mau tf harus verif muka, ngasih saran malah kena pelanggaran blok",1,2024-03-28 13:16:48,2024
Raka Sukandi,Mudahan Selalu bisa memberikan kenyamanan saat pemakaian juga memberikan yang terbaik bagi nasabah nya dan sejauh ini sangat lancar is the best,5,2024-02-24 19:00:28,2024
Fawwaz Humam,Ini kenapa ga bisa login kesalahan jaringan terus padahal sinyalnya bagus,1,2024-03-26 11:31:14,2024
Suminar Minar,Saya sudah lama peke akun ini dari pertama muncul Sangat bagus sangat bermanaat. Tapi Saya takut Hp sy ilang yg hilang hp nya. soalnya ada kejadin org hp nya ilang terus gimana tabungan saya. Ahirya Saya caikan tabungan sy. Kalo Ada kartunya Pasti sy tenang ini modalkan no hp soalnya,5,2023-05-30 14:20:10,2023
Rizka Des Flavia,Verivikasi wajah gagal trus..padahal gk bergerak.. Sengaja biar gk dpt saldo 100,1,2024-03-06 09:59:58,2024
dani kurniawan,"seriap mau pembayaran transaksi/ cek saldo,GANGGUAN TERUS,",2,2024-03-04 22:45:16,2024
Braga Suketi,"Ngeri dengan mengatas namakan bank 🤦‍♂️🤦‍♂️🤦‍♂️. Takut gak ada kejelasannya,, gak ada kantornya,, siapa yg mau di tuntut klo ada apa²??? Hiiiiiiiiii Lebih baik cari bank yg bnr² nyata & ada.",1,2023-04-11 18:04:55,2023
Dedi Ramata,tidak ada riwayat saldo sebelum dan saldo sesudah (mutasi),1,2024-03-12 22:21:15,2024
Aksa 10,"Heran gua, pdhl dlu aman² aja, kemaren pas mau login malah di mnta buat hubungi cs nya, mau hubungi cs malah di suruh tgg 30mnt, hedeuh makin kacau dh apk ini, mohon di tindak lanjuti!!!",2,2023-08-14 21:52:35,2023
Irham Faisal,Parah degdegan sama aplikasi ini pas saldo udh diatas 40 juta tiba tiba GK bisa login untung udh bisa lagi,3,2024-03-29 04:46:42,2024
17.intani Istiana putri XII IBB,"Apasih baru juga gajiannya masuk eh tpi ga bisa login,kesalahn jaringn terus pdhl jaringannya barus😡",1,2024-03-26 11:53:37,2024
Cici Sitinjak,sejauh ini hampir 6 bulan pakai seabank aman aman aja. yg paling disukai gratis tf 100x tiap bulan dan top up pun gratis admin,5,2023-12-19 04:50:22,2023
Lasmin min,"Sebenernya udah nyaman pake apk ini, tp kemaren transfer dan Sampek skrg dananya blm diterima di padahal dana di seabank sudah kepotong😭 Sudah hubungi cs tapi tetap saja dananya belum kembali",1,2023-08-12 10:25:25,2023
Kosasih 91,"PERHATIAN ! sebelum mendowload aplikasi ini, lebih baik pikir-pikir terlebih dahulu. Karena Saya salah satu Korban Seabank, akun saya diblokir tanpa kesalahan Login. Dan setelah menghubungi CS, hasilnya NIHIL. Uang tidak bisa kembali di tambah ngeluarin uang buat nelp CS Seabank. Saya mencoba untuk mengikhlaskan uang saya di Seabank tersebut. Semoga tidak ada Korban Berikutnya. mohon maaf kepada CEO Seabank, saya berbicara seperti ini karena sesuai dengan kenyataannya.",1,2023-09-15 16:12:50,2023
TTK anni mutianingrum,"transaksi ga masuk tapi saldo tetep kepotong, anehnya lg saldo yg keluar ga ada di mutasi rekening, chat cs pertama suruh nunggu 6hari kerja, after 6 hari kerja chat lg disuruh nunggu 18hari kerja, chat ketiga after 18hari disuruh nglampirin bukti mutasinya lhaa wong dimutasi aja gak kebaca kok suruh nglampirin bukti, tiati aja deh yg mau pake ini bank🙏🏼",1,2023-11-15 09:04:34,2023
Dwi Selamet Riyadi,Kenapa say tidak bisa login dan saat login saya ktp saya sudah terdaftar,4,2024-03-11 04:22:18,2024
Andre service elektro,smoga ada kartu debit nya biar gampang kalo ambil uang d ATM. klo yg skrng kalo mau ambil uang harus tf dlu ke akun bank lain jadi agak ribet 2 kali krj mohon d pertimbangankan masukan nya terima kasih,5,2023-10-08 06:42:43,2023
lidiana_amelia Lia,"Payah .. masa pin sama pasword bnr msh aja gagal masuk,udh coba vertifikasi wajah gagal mulu tlp call centre gak di angkat2 mana abis pulsa 👎 untung sisa saldoNya tinggal 40rb",1,2023-08-24 04:46:59,2023
M. Z e n a l A.,"mana hadiah 100k nya babi, udh daftar jam 2 malem juga, udh di tf 900k juga dari shopepay ga ada bonus nya, bohong nanjis",1,2024-02-25 14:57:55,2024
Roman Roman,Tidak bisa login katanya sinyal nya jelek padahal bagus sinyal nya,3,2024-03-26 11:35:01,2024
Euis Al Aziz,"Saya senang menggunakan aplikasi sea bank karena gratis biaya admin, tolong dipertahankan aplikasi satu satunya di Indonesia transfer ke bank manapun tanpa biaya admin,",5,2024-03-21 13:25:23,2024
Wahyu Akbar,"Sangat memuaskan Dan membantu Buat Saya, pokoknya Saya sangat Puas, Semoga Seabank Maju terus Dan Sukses ☺️☺️☺️☺️ saya kasih Bintang 5 🌟🌟🌟🌟🌟",5,2024-04-03 03:14:27,2024
Wahyu Az Zahra,"mantaffffff TF gratis ke seluruh Bank, top up E Wallet,,gretongg,,maju jaya SeaBANK,,di tunggu SeaBANK pinjam nya yah, sejak pake SeaBANK transaksi E Walet,lancarrr,, bahkan melebihi jatah gratis nya, lebih dari 100x transaksi,, pokonya kalo bisa bintang lebih dari 5,,ku pilih lah,, SeaBANK pitur baru di tunggu, SeaBANK pinjam ✌️😀",5,2024-01-26 22:26:35,2024
Shintiya 029,"Seabank nya mengecewakan, masa akun saya terblokir sementara, padahal ad uang nya di dalam, padahal aku mau tansaksi tpi akun di blokir, aku berapa kli hbungi tim service nya. Apa kah bisa di buka blokiran nya???, tolong PT. Seabank perhatikan lagi",1,2024-02-25 11:44:24,2024
Dani Iskandar,E-KTP sy sudah terdaptar tapi tidak bisa buka tolong di perbaiki..aplikasi terus eror,1,2024-03-19 02:41:53,2024
Attieng,"Tolong tambahkan fitur nonaktifkan fitur bunga seperti di Bank jago, jadi kita bisa pilih mau yang konvensional atau yang syariah.",1,2024-04-10 23:44:15,2024
Nuraeni Nuraeni101997,"Min,gopay nya di nonaktifkan yah?? Saat mau akun gopay saya pakai seabank ini kok gak ada pilihannya yah.. hanya ada,shopeepay,ovo,link aja sama dana.. tolong balikin lagi dong biar bisa top up gopay",5,2024-03-20 06:41:24,2024
Rina Yuliawati,keren banget kuota gratis transfer 100 transaksi.... tapi transfer dr bank lain ke seabank msh kena charge 6.500 semoga kedepan bisa bi fast juga,5,2023-02-24 11:37:44,2023
Dani Awalludin,Makin kesini makin susah masuk ke aplikasi padahal jaringan lancar benerin lah woii,1,2024-03-26 11:33:15,2024
Andik Cell,Saya sangat senang sekali dengan sea bank. Bisa membantu perekonomian saya. Terimakasih sea bank. Dan tolong Pertahankan terus gratis transfer 100x/bulan & bebas biaya administrasi 🥰 . semoga sea bank selalu di beri kemudahan dan kelancaran amin,5,2023-09-14 12:19:21,2023
Dewi Susanti,Gw baru daftar sea bank gw tadi nya gw mau nabung uang harian karna ragu akhirnya gw coba 20rb dlu ternyata benar seabank boborok untuk gw nyoba nya gk langsung 500rb klo sekaligus bisa nangis bombay gw ambil dah uang 20rb anggap gw sedekah sm yg lebih membutuhkan😅😅😅,1,2023-03-27 07:38:56,2023
Jaka Piara,Saldo nggak nambah² padahal jelas-jelas status TF sudah berhasil tapi nggak masuk² ke seabank. Bahaya banget kalau mau TF uang ke seabank,1,2024-01-13 00:31:42,2024
Nafira Depita Ananda,"Kemarin slama 3 hari akun terblokir dn saya langsung hubungi cs, awalnya takut ga di tindak tapi allhamdulilah ternyata ditindak yg katanya 5 hari krja tapi 3 hari juga sudah kembali lagi dan saldo masih aman, terimakasih seabank smoga apk lbh baik lagi tidak tiba2 terblokir",5,2023-09-29 09:18:08,2023
Jajabrik Ardi,"aplikasi tolol, Masak Maintenance pada waktu lagi sibuk di pakai masyarakat. logis gak? jam 18.00 Maintenance itu IT apa gak mikir. kesibukan jam sgitu lagi padetnya.",1,2024-03-26 11:49:27,2024
Roby Silvi,"Mohon direspon keluahan saya ini,saya lupa Password seabank saya tetapi setiap saya pilih lupa Password kenapa selalu layanan ini sedang tidak tersedia.mohon pihak seabank saya butuh bantuan saya ingin sekali pakai seabank",5,2024-03-15 16:05:04,2024
Rafi Ahmad,"Maaf udah dri kemarin sore smpai skrng akun sea bank sy kok nggk bisa d buka knp ya,apa lagi trouble.ktny coba lagi nnti gtu.minta tolong konfirmasinya.mohon coba beberapa saat lagi.gtu klau pas d buka kata2 ny",4,2023-08-01 01:27:26,2023
molen _,Isi gopey masuk nya lama...transaksi jam 21.00 masuk jam 01.00 Klo emang g bisa d jam tertentu ya di gagalin aja atau d close.... Kocak,1,2024-01-26 03:44:12,2024
Ade Kurr,Apknya Gak jelas saya Memiliki kekurangan fisik/buta di mata kiri saya saat scan wajah tidak terdeteksi,1,2024-03-25 05:12:13,2024
Mohamad Rifaldi,"Buat laporan penipuan suruh proses ke polsek udah slesai kirim berkas kirim bukti bukanya bantu pengajuan pembekuan rekening pelaku malah katanya tidak berhubungan dengan sea bank. Terus ngapain suruh bikin laporan ke polsek kirim berkas segala kalo balasanya gitu. Buang"" Waktu",1,2023-03-03 10:11:30,2023
Dede Suryani,"Saya ingin menghubungi customer service karena saldo saya sebesar 3,3 tidak diaku oleh penerima, dan ingin melakukan penarikan dana. Namun tidak ada respon dari customer service dan saya coba telepon cs nomornya tidak tersambung mohon bantuannya dana saya tidak diakui oleh penerima transfer",3,2023-09-30 08:25:07,2023
Tech Genius,Tolong dimudahkan dalam pengecekan saldo soalnya di aplilasi seabank susah dilihat jadi menimbulkan keraguan kalau belanja dll ( buat mengukur keuangan),5,2023-08-14 08:30:30,2023
Putry Indriani,"Aku kasih bintang 1,masaa iya aku undang tmn 2 org kan shrusnya jonus aku uda msuk sampai berminggu2 aku tungguin gk ada juga bonus ku msuk sama skli sm yg aku undang juga gk ada jg bonus didpat, ktx klu mngundang dpat bonus ini kok gk ada, pembualan bngt sih😫😩",1,2023-03-09 15:48:07,2023
Rini Savitri,Kecewa banget akun ke blokir udah telpon cs berkali kali ngabisin pulsa udah banyak Masih blm bisa di buka juga Mana saldo disitu smua Butuh mau dipake Smpe ga enak makan ga enak tidur gara gara ni seabank 😭,1,2023-05-02 18:26:24,2023
Rio Genah,"Terbaik, pertahankan limit transfer bank nya jangan 100x tambah jadi 1000x itu jadi daya tarik seabank. Seababk memang BEDA dari yang lainnya 👍💯",5,2023-02-10 17:57:22,2023
Mespul Ternak,Masi kurang karena belum bisa print struk langsung lewat app,3,2024-04-03 02:09:58,2024
lilis siti solihah,"Alhamdulillah,aplikasi ini sangat membantu,meskipun tidak punya ATM.Sangat mudah dan membantu.",4,2024-04-09 00:06:44,2024
Yuyun Rosidah Rosidah,mantap mudah cara melakukan transaksi apapun TDK ada biaya nya lagi. terima kasih seabank semoga ke depan nya lebih baik,5,2024-02-22 13:18:44,2024
indriyana nancye,"Gak ada sebab akun saya di banet di suruh verifkasi data wajah dan wajib tlp ke call center, utk tlp aja hbs lah 100rb pulsa sementara akun harus menunggu 7 hari dana saya yg mau di pake ada di dalem rek. Matilah saya urusan kacau. Bener2 bank online gak bisa di percaya.. saran buat pengguna jangan lah terpancing iming2 bunga besar keblejok matilah kita Buat temen2 nasabah yg mengalami nasib yg smaa saya saya ayolah ini nama nya penipuan dan peraatan baik data maupun uang... Dan jg sedot pulsa",1,2023-02-17 00:05:48,2023
Fuji Sahila,Udah di update kok gk bisa log in. Gk bisa payment shopee sih. Gimana to ini,2,2024-02-23 16:06:22,2024
BROO JACK,"Saya kecewa, saya transfer uang dari gopay, ke seabank status sudah berhasil tapi saldo ga masuk masuk",1,2024-03-25 18:46:40,2024
kinara arieska,"Udh 2 hr ini Sy transaksi gagal trs pertama top up ke dana 50 gagal tp tidak ada d mutasi nya,dan yg ke dua HR ini tf ke rek BCA 100 RB gagal LG,,malah sama sekali TDK ada pemberitahuan nya,,dan GK masuk ke rek ,,,,padahal Sy sudah mempercayai aplikasi ini,,Krn sangat membantu Sy dlm mengelola ke ulangan Sy,,tolong d perbaiki LG,,dan saldo2 Sy d kembalikan🙏",2,2023-03-14 13:05:26,2023
Reynita marisya,"disarankan untuk top up dana,,nama penerimanya di munculkan,,jangan nomor saja",4,2023-04-26 11:21:32,2023
muhamad fajar sidik,Ini bank terparah yg ada di Indonesia. Transfer uang suka delay. Dan sekarang uang sy sudah 9 hari belum di kembalikan masih tahap proses terus. Katanya lagi tahap investigasi tim terkait. Lah emang uang gw hasil korupsi. Kalo nominal kecil sich gak masalah gw lupain. Gua doain ini bank likuidasi ya tuhannn...,1,2024-03-10 17:58:50,2024
Wahyu Utomo TV,"Udah daftar, pas mau isi saldo tapi liat testimoni yang lain sangat buruk jdi ragu, klu di liat dari yang kasih bintang 5 kebanyakan bahsanya sangat baku, mencurigakan banget klu semua akun yang kasih bintang 5 Boot dari perusahaan sendiri. Parah ini bank pelayananya buruk sekali, hati2 yang mau nabung di sini lebih baik di cansle saja, cari yang aman2 saja dari pada nyesel uang hilang di ambil perusahaan.",1,2023-04-01 01:49:34,2023
Rere Cantik,INI Gimana Sy G Bisa Buka aplikasi sea bank alasan jaringan buka m bangking lancar buka lain lancar aneh mana ada saldo gede lg. jgn suka gtu Inget DOSA,1,2024-03-26 11:47:43,2024
Ika 095,Lama amat kirim pulsa 1 harian gak masuk2 padahal isi 100 utk paket data yang lagi sekarat. Gak recommend,1,2023-11-24 02:13:22,2023
Desy Dyonesia. S,"Sampe hapal nama adminnya krna balas email ganti2an tanpa solusi...tranfer 2 udah seminggi diproses,dibatalkan pun tak bisa",1,2023-12-14 07:09:13,2023
Nandang Arifin,"Mantab, tp kenpa semakin lama bunga tabungan jd semakin kecil 4℅ tambah lg donk biar semangat nabung dn ajak teman2 saudara untuk nabung di seabank, pertahankan",5,2023-05-01 03:25:14,2023
Ilham Albarsani,"Alhamdulillah bermanfaat untuk transaksi, semoga dapat terus ditingkatkan dan banyak promo-promo lainnya",4,2024-02-26 04:44:02,2024
Risky Efriliani,"Kalo log out, log in susah banget karena otp doang. Mending kalo otp kirim ke WA aja deh min biar cepet",1,2024-03-27 01:17:33,2024
Chebbing Girsereng08,"mempermudah transaksi, apalgi tiap mau top up sangat mudah",4,2024-03-03 06:44:44,2024
Ivan Dylan,BS kirim k bank mana aj dan top up e wallet tanpa biaya admin.. jd LBH hemat.. dan praktis.. nyaman...,5,2024-03-22 06:26:01,2024
Liya Dynata,sangt membantu sekali dgn ada ny sea bank jd bs tf sana sini tnpa admint... dan kalau bisa sea bank bisa isi saldo lewat mini market donk 😊,4,2024-03-11 01:05:42,2024
Ardi Alfarizi,"Saya pernah transfer uang seabank saya ke apk Dana dan berhasil, tapi saya liat ke Dana saya belum masuk sedangkan saldo seabnk saya sudah mengurang, dan di Riwayat seabank nya gaada Aneh baget, masa hilang begitu aja goib. Tolong dong ini gimna seabank",2,2023-10-29 14:03:29,2023
keluarga galau,Uang tidak masuk sudah tunggu beberapa hari tapi tetap uang tidak masuk.saya sebagai pengguna kecewa dengan respon seabank yang lambatt,1,2024-03-31 13:42:34,2024
Joni ChaneL,"Transfer an dari pay palku kena biaya penanganan 50 ribu,unik tapi nyata di ovo dan dana tidak ada biaya penanganan,tidak rekomendasi buat freelance",1,2024-01-09 12:54:41,2024
Syafie Saliey,Aplikasi seabank Sekarang kok aneh iya mau buka aplikasinya gk bisaa padahal buka YouTube lancarr,3,2024-03-26 07:11:25,2024
Ditya,"mudah di gunakan, jika terus lancar seperti ini. nanti saya akan tambahkan rating nya ke bintang 5",4,2024-04-11 04:57:08,2024
Honey game,baru kali ini dapet apk yang kalo kita nabung malah nambwh duitnya😍😍😍cintaa banget sama seabank. bisa bikin aki gaberenti cekput shopee kalo begini😆,5,2023-04-04 02:21:51,2023
Laily vietria,"Maaf sblm nya,,saya kan ngg pernah pke aplikasi ini tp knp kok masuk slik saya yaa,,tlg dong jelasin,,trus saya harus konfirmasi kemana kalo ingin tau niminalnya.. Trus saya harus menghubungi lewat mana yaa,,apa call center seabank nya..",1,2023-05-24 14:19:36,2023
oPhan,"Sejauh ini salah satu Bank digital terbaik di indonesisa, karena semuanya FREE 🫰 Mudah²an nantinya ada fitur FREE biaya setor/ tarik tunai, di semua ATM BUMN 🫰 Dan juga siapa tau tambah fitu SeaInvest Reksa dana pasar uang, obligasi atau saham ya 🫰",5,2024-03-31 21:35:02,2024
gie guswari,sangat buruk dah isi saldo gak bs log in alasan password slh terus nyesel dah install ini demi dpt gratis ongkir d shopee,1,2023-12-28 23:00:09,2023
Alan Megacahya,Kurang paham katanya ada bonus 110000 tapi di cek cuman bintang aja gak ada angka nominalnya maksudnya gimana,2,2023-06-14 12:54:23,2023
Digital Family,Apk gx jelas... Saya transfer ke mandiri saldo saya udah berkurang tapi blm masuk ke mandiri... Setalh di kompline di suruh nunggu 7 hari..... Hedehhhh parahhhhh,1,2023-05-26 02:59:55,2023
Sugih Sri Mulyani,Saya mau cairkan dana pinjam tapi sudah 100kali di coba tetep tidak berhasil 😌 padahal saya udah bayar angsuran yg dahulu .,3,2024-03-03 11:23:02,2024
Andrew Cho,"sebenernya puas oake seabank ,tapi semenjak ada minimum transaksi topup transfer jadi mikir kalo mau top up apapun",3,2023-09-20 14:19:37,2023
Didit Fredy,"Mantappp,, semoga konsekuen dlm menambah kan bunga pada saldo nya,,, dan semoga saldo tabungan tidak hilang,,, biar terus bisa nabung di sini,, kalo bisa ada atm nya biar bisa setor tunai tanpa biaya.",5,2023-11-13 18:09:08,2023
Sarjoko,"Percuma download... Dftar aja no respon... Verifikasi hari ini dpt kode sms besuk... Itu baru daftar, gimana nanti untuk transfer dll? Cancel aja lah",1,2023-02-06 23:01:22,2023
